"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"112521","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Cloth_Horde_B_01Red_Belt_LU","","","0","0"
"112522","","","","","INV_Gauntlets_16","","1","0","0","0","0","7","0","0","","Cloth_Horde_B_01Red_Glove_AL","Cloth_Horde_B_01Red_Glove_HA","","","","","","0","0"
"112523","","","","","INV_Gauntlets_21","","1","0","0","0","0","7","0","0","","Cloth_Horde_B_01Red_Glove_AL","Cloth_Horde_B_01Red_Glove_HA","","","","","","0","0"
"112524","","","","","INV_Bracer_03","","0","0","0","0","0","7","0","0","","Mail_C_03Green_Bracer_AL","","","","","","","0","0"
"112525","","","","","INV_Bracer_06","","0","0","0","0","0","10","0","0","","Mail_C_03Green_Bracer_AL","","","","","","","0","0"
"112526","LShoulder_Plate_B_01.mdx","","Shoulder_Plate_B_01Theramore","","INV_Shoulder_05","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"112527","","","","","INV_Chest_Cloth_04","","0","0","0","0","0","7","0","0","Cloth_A_07Dirty_Sleeve_AU","Cloth_A_07Dirty_Sleeve_AL","","","Cloth_A_07Dirty_Chest_TL","","","","0","0"
"112528","","","","","INV_Chest_Plate12","","0","0","0","0","0","10","0","0","Cloth_A_07Dirty_Sleeve_AU","Cloth_A_07Dirty_Sleeve_AL","","","Cloth_A_07Dirty_Chest_TL","","","","0","0"
"112529","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_07Dirty_Pant_LU","","","0","0"
"112530","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_A_07Dirty_Pant_LU","","","0","0"
"112531","","","","","INV_Shirt_GuildTabard_01","","0","0","0","0","0","7","0","0","","","","Tabard_A_03Theramore_Chest_TU","","","","","0","0"
"112532","","","","","INV_Pants_13","","0","0","1","0","0","7","0","0","","","","","","Dress_B_03White_Pant_LU","Dress_B_03White_Pant_LL","","0","0"
"112533","","","","","INV_Pants_03","","0","0","1","0","0","10","0","0","","","","","","Dress_B_03White_Pant_LU","Dress_B_03White_Pant_LL","","0","0"
"112534","","","","","INV_Pants_04","","0","0","1","0","0","11","0","0","","","","","","Dress_B_03White_Pant_LU","Dress_B_03White_Pant_LL","","0","0"
"112535","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","","Dress_B_03White_Boot_FO","0","0"
"112536","","","","","INV_Boots_Plate_09","","0","0","0","0","0","11","0","0","","","","","","","","Dress_B_03White_Boot_FO","0","0"
"112537","LShoulder_Robe_B_02.mdx","RShoulder_Robe_B_02.mdx","Shoulder_Robe_B_02WarmWhite","Shoulder_Robe_B_02WarmWhite","INV_Shoulder_05","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112538","LShoulder_Robe_B_02.mdx","RShoulder_Robe_B_02.mdx","Shoulder_Robe_B_02WarmWhite","Shoulder_Robe_B_02WarmWhite","INV_Shoulder_09","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112539","LShoulder_Robe_B_02.mdx","RShoulder_Robe_B_02.mdx","Shoulder_Robe_B_02WarmWhite","Shoulder_Robe_B_02WarmWhite","INV_Shoulder_09","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"112540","LShoulder_Leather_B_01.mdx","RShoulder_Leather_B_01.mdx","Shoulder_Leather_B_03Brown","Shoulder_Leather_B_03Brown","INV_Shoulder_08","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112541","","","","","INV_Belt_26","","0","0","0","0","0","7","0","0","","","","","","Mail_A_01Brown_Belt_LU","","","0","0"
"112542","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Mail_A_01Brown_Belt_LU","","","0","0"
"112543","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Mail_B_01_Glove_AL","","","","","","","0","0"
"112544","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","","","","Cloth_A_07Bloody_Chest_TU","Cloth_A_07Bloody_Chest_TL","","","","0","0"
"112545","","","","","INV_Chest_Cloth_40","","0","0","0","0","0","7","0","0","Cloth_A_07Bloody_Sleeve_AU","Cloth_A_07Bloody_Sleeve_AL","","Cloth_A_07Bloody_Chest_TU","Cloth_A_07Bloody_Chest_TL","","","","0","0"
"112546","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Cloth_A_07Bloody_Sleeve_AU","Cloth_A_07Bloody_Sleeve_AL","","Cloth_A_07Bloody_Chest_TU","Cloth_A_07Bloody_Chest_TL","","","","0","0"
"112547","","","","","INV_Boots_09","","0","0","0","0","0","7","0","0","","","","","","","Cloth_A_07Bloody_Boot_LL","Cloth_A_07Bloody_Boot_FO","0","0"
"112548","","","","","INV_Boots_Plate_09","","0","0","0","0","0","11","0","0","","","","","","","Cloth_A_07Bloody_Boot_LL","Cloth_A_07Bloody_Boot_FO","0","0"
"112549","Helm_Blindfold_A_01.mdx","","Helm_Cloth_A_01White","","INV_Helmet_04","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112550","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","Cloth_A_07Bloody_Sleeve_AU","","","Cloth_A_07Bloody_Chest_TU","Cloth_A_07Bloody_Chest_TL","","","","0","0"
"112551","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Cloth_A_07Bloody_Sleeve_AU","","","Cloth_A_07Bloody_Chest_TU","Cloth_A_07Bloody_Chest_TL","","","","0","0"
"112552","","","","","INV_Chest_Cloth_22","","1","1","0","0","0","7","0","0","Robe_A_04Blue_Sleeve_AU","Robe_A_04Blue_Sleeve_AL","","Robe_A_04Blue_Chest_TU","Robe_A_04Blue_Chest_TL","","","","0","0"
"112553","","","","","INV_Pants_03","","0","0","1","0","0","10","0","0","","","","","","Dress_B_03Purple_Pant_LU","Dress_B_03Purple_Pant_LL","","0","0"
"112554","","","","","INV_Pants_04","","0","0","1","0","0","11","0","0","","","","","","Dress_B_03Purple_Pant_LU","Dress_B_03Purple_Pant_LL","","0","0"
"112555","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","","Dress_B_03Purple_Boot_FO","0","0"
"112556","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","Cloth_Horde_C_01Red_Sleeve_AU","","","Cloth_Horde_C_01Red_Chest_TU","Cloth_Horde_C_01Red_Chest_TL","","","","0","0"
"112557","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Cloth_Horde_B_03Brown_Belt_LU","","","0","0"
"112558","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Cloth_Horde_B_03Brown_Belt_LU","","","0","0"
"112559","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_B_03Brown_Belt_LU","","","0","0"
"112560","","","","","INV_Pants_09","","0","0","1","0","0","7","0","0","","","","","","Dress_A_02Orange_Pant_LU","Dress_A_02Orange_Pant_LL","","0","0"
"112561","","","","","INV_Pants_02","","0","0","1","0","0","7","0","0","","","","","","Dress_A_02Orange_Pant_LU","Dress_A_02Orange_Pant_LL","","0","0"
"112562","","","","","INV_Pants_02","","0","0","1","0","0","10","0","0","","","","","","Dress_A_02Orange_Pant_LU","Dress_A_02Orange_Pant_LL","","0","0"
"112563","","","","","INV_Pants_04","","0","0","1","0","0","11","0","0","","","","","","Dress_A_02Orange_Pant_LU","Dress_A_02Orange_Pant_LL","","0","0"
"112564","","","","","INV_Pants_13","","0","0","1","0","0","7","0","0","","","","","","Robe_B_01Green_Pant_LU","Robe_B_01Green_Pant_LL","","0","0"
"112565","","","","","INV_Belt_03","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07White_Belt_LU","","","0","0"
"112566","","","","","INV_Pants_11","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07White_Pant_LU","Cloth_B_07White_Pant_LL","","0","0"
"112567","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07White_Pant_LU","Cloth_B_07White_Pant_LL","","0","0"
"112568","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_B_07White_Pant_LU","Cloth_B_07White_Pant_LL","","0","0"
"112569","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Cloth_C_02Green_Belt_LU","","","0","0"
"112570","","","","","INV_Gauntlets_23","","0","0","0","0","0","7","0","0","","Cloth_C_02Green_Bracer_AL","Cloth_C_02Green_Glove_HA","","","","","","0","0"
"112571","LShoulder_Plate_A_02.mdx","RShoulder_Plate_A_02.mdx","Shoulder_Plate_A_02Silver","Shoulder_Plate_A_02Silver","INV_Shoulder_26","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"112572","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","","","","Plate_A_02Silver_Chest_TU","Plate_A_02Silver_Chest_TL","","","","0","0"
"112573","","","","","INV_Belt_26","","0","0","0","0","0","7","0","0","","","","","","Plate_A_02Silver_Belt_LU","","","0","0"
"112574","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Plate_A_02Silver_Belt_LU","","","0","0"
"112575","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Plate_A_02Silver_Belt_LU","","","0","0"
"112576","LShoulder_Mail_B_01.mdx","RShoulder_Mail_B_01.mdx","Shoulder_Mail_B_03Silver","Shoulder_Mail_B_03Silver","INV_Shoulder_05","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"112577","LShoulder_Plate_C_01.mdx","RShoulder_Plate_C_01.mdx","Shoulder_Plate_C_01White","Shoulder_Plate_C_01White","INV_Shoulder_30","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"112578","LShoulder_Plate_C_01.mdx","RShoulder_Plate_C_01.mdx","Shoulder_Plate_C_01White","Shoulder_Plate_C_01White","INV_Shoulder_08","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"112579","","","","","INV_Bracer_07","","0","0","0","0","0","10","0","0","","Plate_C_01White_Bracer_AL","","","","","","","0","0"
"112580","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Plate_C_01White_Bracer_AL","","","","","","","0","0"
"112581","","","","","INV_Pants_11","","0","0","0","0","0","7","0","0","","","","","","Leather_A_04Gray_Pant_LU","Leather_A_04Gray_Pant_LL","","0","0"
"112582","","","","","INV_Pants_02","","0","0","0","0","0","7","0","0","","","","","","Leather_A_04Gray_Pant_LU","Leather_A_04Gray_Pant_LL","","0","0"
"112583","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_A_04Gray_Pant_LU","Leather_A_04Gray_Pant_LL","","0","0"
"112584","LShoulder_Leather_B_03.mdx","","Shoulder_Leather_B_03Brown","","INV_Shoulder_13","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112585","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Leather_A_04Black_Pant_LU","Leather_A_04Black_Pant_LL","","0","0"
"112586","","","","","INV_Pants_Wolf","","0","0","0","0","0","7","0","0","","","","","","Leather_A_04Black_Pant_LU","Leather_A_04Black_Pant_LL","","0","0"
"112587","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_A_04Black_Pant_LU","Leather_A_04Black_Pant_LL","","0","0"
"112588","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","","Leather_B_04Black_Glove_HA","","","","","","0","0"
"112589","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","","Leather_B_04Black_Glove_HA","","","","","","0","0"
"112590","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Horde_B_01Green_Pant_LU","Leather_Horde_B_01Green_Pants_LL","","0","0"
"112591","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_B_01Green_Pant_LU","Leather_Horde_B_01Green_Pants_LL","","0","0"
"112592","","","","","INV_Gauntlets_16","","0","0","0","0","0","7","0","0","","Leather_Horde_B_01Red_Glove_AL","Leather_Horde_B_01Red_Glove_HA","","","","","","0","0"
"112593","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_Horde_B_01Red_Glove_AL","Leather_Horde_B_01Red_Glove_HA","","","","","","0","0"
"112594","","","","","INV_Chest_Leather_04","","0","0","0","0","0","7","0","0","","","","Leather_Horde_B_01Red_Chest_TU","Leather_Horde_B_01Red_Chest_TL","","","","0","0"
"112595","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","","","","Leather_Horde_B_01Red_Chest_TU","Leather_Horde_B_01Red_Chest_TL","","","","0","0"
"112596","LShoulder_Leather_C_02.mdx","","Shoulder_Leather_C_02Red","","INV_Shoulder_08","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112597","LShoulder_Leather_C_03.mdx","RShoulder_Leather_C_03.mdx","Shoulder_Leather_D_03Green","Shoulder_Leather_D_03Green","INV_Shoulder_25","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112598","","","","","INV_Pants_07","","0","0","0","0","0","7","0","0","","","","","","Leather_A_03Brown_Pant_LU","Leather_A_03Brown_Chest_TL","","0","0"
"112599","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","","Robe_C_03White_Boot_FO","0","0"
"112600","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","","Robe_C_03White_Boot_FO","0","0"
"112601","","","","","INV_Boots_Plate_08","","0","0","0","0","0","11","0","0","","","","","","","","Robe_C_03White_Boot_FO","0","0"
"112602","","","","","INV_Belt_26","","0","0","0","0","0","7","0","0","","","","","","Robe_C_05Red_Pant_LU","","","0","0"
"112603","","","","","INV_Pants_07","","0","0","1","0","0","7","0","0","","","","","","Robe_C_05Red_Pant_LU","Robe_C_05Red_Pant_LL","","0","0"
"112604","","","","","INV_Pants_04","","0","0","1","0","0","11","0","0","","","","","","Robe_C_05Red_Pant_LU","Robe_C_05Red_Pant_LL","","0","0"
"112605","","","","","INV_Belt_26","","0","0","0","0","0","7","0","0","","","","","","Robe_C_01Blue_Pants_LU","","","0","0"
"112606","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","","Robe_C_02Blue_Boot_FO","0","0"
"112607","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","","Robe_C_02Blue_Boot_FO","0","0"
"112608","LShoulder_Robe_C_01.mdx","RShoulder_Robe_C_01.mdx","Shoulder_Robe_C_01Crimson","Shoulder_Robe_C_01Crimson","INV_Shoulder_05","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112609","LShoulder_Robe_C_01.mdx","RShoulder_Robe_C_01.mdx","Shoulder_Robe_C_01Crimson","Shoulder_Robe_C_01Crimson","INV_Shoulder_05","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"112610","LShoulder_Robe_C_01.mdx","RShoulder_Robe_C_01.mdx","Shoulder_Robe_C_01Crimson","Shoulder_Robe_C_01Crimson","INV_Shoulder_05","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"112611","","","","","INV_Chest_Leather_10","","0","0","0","0","0","7","0","0","Robe_D_02Purple_Sleeve_AU","","","Robe_D_02Purple_Chest_TU","Robe_D_02Purple_Chest_TL","","","","0","0"
"112612","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Robe_D_02Purple_Pant_LU","","","0","0"
"112613","LShoulder_Plate_D_03.mdx","RShoulder_Plate_D_03.mdx","Shoulder_Plate_A_01Silver","Shoulder_Plate_A_01Silver","INV_Shoulder_25","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"112614","","","","","INV_Gauntlets_05","","2","0","0","0","0","10","0","0","","Plate_A_01Silver_Glove_AL","Plate_A_01Silver_Glove_HA","","","","","","0","0"
"112615","","","","","INV_Gauntlets_29","","2","0","0","0","0","11","0","0","","Plate_A_01Silver_Glove_AL","Plate_A_01Silver_Glove_HA","","","","","","0","0"
"112616","","","","","INV_Chest_Cloth_32","","2","0","0","0","0","7","0","0","Robe_B_03Blue_Sleeve_AU","Robe_B_03Blue_Sleeve_AL","","Robe_B_03Blue_Chest_TU","Robe_B_03Blue_Chest_TL","","","","0","0"
"112617","","","","","INV_Pants_12","","0","0","1","0","0","7","0","0","","","","","","Robe_B_03Blue_Pants_LU","Robe_B_03Blue_Pant_LL","","0","0"
"112618","","","","","INV_Pants_09","","0","0","1","0","0","7","0","0","","","","","","Robe_B_03Blue_Pants_LU","Robe_B_03Blue_Pant_LL","","0","0"
"112619","","","","","INV_Pants_11","","0","0","1","0","0","7","0","0","","","","","","Robe_B_03Gray_Pants_LU","Robe_B_03Gray_Pant_LL","","0","0"
"112620","","","","","INV_Chest_Cloth_22","","0","0","0","0","0","7","0","0","","","","Cloth_C_01Black_Chest_TU","Cloth_C_01Black_Chest_TL","","","","0","0"
"112621","","","","","INV_Chest_Leather_10","","0","0","0","0","0","7","0","0","","","","Cloth_C_01Black_Chest_TU","Cloth_C_01Black_Chest_TL","","","","0","0"
"112622","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Leather_A_03DefiasBrown_Belt_LU","","","0","0"
"112623","","","","","INV_Belt_03","","0","0","0","0","0","7","0","0","","","","","","Leather_A_03DefiasBrown_Belt_LU","","","0","0"
"112624","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Leather_A_03DefiasBrown_Belt_LU","","","0","0"
"112625","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Leather_C_02Green_Belt_LU","","","0","0"
"112626","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","Robe_Horde_B_05Blue_Sleeve_AU","","","Robe_Horde_B_05Blue_Chest_TU","Robe_Horde_B_05Blue_Chest_TL","","","","0","0"
"112627","","","","","INV_Chest_Leather_10","","0","0","0","0","0","7","0","0","Robe_Horde_B_05Blue_Sleeve_AU","","","Robe_Horde_B_05Blue_Chest_TU","Robe_Horde_B_05Blue_Chest_TL","","","","0","0"
"112628","","","","","INV_Pants_01","","0","0","1","0","0","7","0","0","","","","","","Robe_Horde_B_05Blue_Pant_LU","Robe_Horde_B_05Blue_Pant_LL","","0","0"
"112629","","","","","INV_Pants_09","","0","0","1","0","0","7","0","0","","","","","","Robe_Horde_B_05Blue_Pant_LU","Robe_Horde_B_05Blue_Pant_LL","","0","0"
"112630","","","","","INV_Gauntlets_18","","1","0","0","0","0","7","0","0","","Robe_Horde_B_05Blue_Glove_AL","Robe_Horde_B_05Blue_Glove_HA","","","","","","0","0"
"112631","","","","","INV_Gauntlets_21","","1","0","0","0","0","7","0","0","","Robe_Horde_B_05Blue_Glove_AL","Robe_Horde_B_05Blue_Glove_HA","","","","","","0","0"
"112632","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Leather_Horde_A_02Black_Boot_LL","Leather_Horde_A_03Black_Boot_FO","0","0"
"112633","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Leather_Horde_C_01Black_Boot_LL","Leather_Horde_C_01Black_Boot_FO","0","0"
"112634","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_Horde_C_01Black_Boot_LL","Leather_Horde_C_01Black_Boot_FO","0","0"
"112635","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Plate_B_03Sentinel_Bracer_AL","Plate_B_03Sentinel_Glove_HA","","","","","","0","0"
"112636","","","","","INV_Gauntlets_29","","1","0","0","0","0","11","0","0","","Plate_B_03Sentinel_Bracer_AL","Plate_B_03Sentinel_Glove_HA","","","","","","0","0"
"112637","","","","","INV_Chest_Chain","","0","0","0","0","0","10","0","0","","","","Plate_B_03Sentinel_Chest_TU","Plate_B_03Sentinel_Chest_TL","","","","0","0"
"112638","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","","","","Plate_B_03Sentinel_Chest_TU","Plate_B_03Sentinel_Chest_TL","","","","0","0"
"112639","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","","","","Cloth_A_07Dirty_Chest_TU","Cloth_A_07Dirty_Chest_TL","","","","0","0"
"112640","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Cloth_Horde_A_01Green_Belt_LU","","","0","0"
"112641","","","","","INV_Belt_26","","0","0","0","0","0","7","0","0","","","","","","Cloth_Horde_A_01Green_Belt_LU","","","0","0"
"112642","","","","","INV_Pants_13","","0","0","0","0","0","7","0","0","","","","","","Leather_Horde_A_01Green_Pant_LU","Leather_Horde_A_01Green_Pant_LL","","0","0"
"112643","","","","","INV_Pants_02","","0","0","0","0","0","7","0","0","","","","","","Leather_Horde_A_01Green_Pant_LU","Leather_Horde_A_01Green_Pant_LL","","0","0"
"112644","","","","","INV_Boots_09","","0","0","0","0","0","7","0","0","","","","","","","Cloth_Horde_B_01Brown_Boot_LL","Cloth_Horde_B_01Brown_Boot_FO","0","0"
"112645","","","","","INV_Bracer_08","","0","0","0","0","0","7","0","0","","","","","","","Cloth_Horde_B_01Brown_Boot_LL","Cloth_Horde_B_01Brown_Boot_FO","0","0"
"112646","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Cloth_C_01Blue_Boot_LL","Cloth_C_01Blue_Boot_FO","0","0"
